AirContaminantId	KazHydrometAirPostId	Month	PollutantConcentrationMaximumOneTimePerMonth	PollutantConcentrationMaximumOneTimePerMonthDay	PollutantConcentrationMonthlyAverage	Year	PollutantConcentrationMaximumOneTimeMonth	PollutantConcentrationMaximumOneTimePerYear	PollutantConcentrationYearlyAverage
187	7	9	0.03	20	0.008064103	2011			
187	7	2	0.048	7	0.013361111	2011			
187	7	1	0.121	13	0.025115942	2011			
187	7	8	0.017	13	0.006487179	2012			
187	7	4	0.017	3	0.006266667	2012			
187	7	12	0.029	5	0.013855072	2012			
187	7	7	0.014	13	0.005466667	2012			
187	7	6	0.02	26	0.007435897	2012			
187	7	5	0.03	28	0.006346667	2012			
187	7	3	0.019	30	0.007797101	2012			
187	7	11	0.075	8	0.018538462	2012			
187	7	10	0.047	16	0.016025641	2012			
187	7	9	0.02	27	0.005813333	2012			
187	7	2	0.031	20	0.011373333	2012			
187	7	1	0.057	10	0.01184058	2012			
187	7	8	0.048	3	0.013987179	2013			
187	7	4	0.055	2	0.013230769	2013			
187	7	12	0.031	6	0.010753623	2013			
187	7	7	0.021	30	0.007089744	2013			
187	7	6	0.024	1	0.009586667	2013			
187	7	5	0.027	11	0.012069444	2013			
187	7	3	0.044	14	0.015787879	2013			
187	7	11	0.046	28	0.016564103	2013			
187	7	10	0.022	1	0.011974359	2013			
187	7	9	0.024	3	0.008813333	2013			
187	7	2	0.028	21	0.014277778	2013			
187	7	1	0.028	22	0.014152778	2013			
187	7	8	0.029	4	0.0094	2014			
187	7	4	0.029	5	0.008294872	2014			
187	7	12	0.067	18	0.018152778	2014			
187	7	7	0.056	17	0.014807692	2014			
187	7	6	0.054	23	0.01156	2014			
187	7	5	0.04	3	0.007194444	2014			
187	7	3	0.065	4	0.017287879	2014			
187	7	11	0.087	17	0.016053333	2014			
187	7	10	0.046	11	0.013858974	2014			
187	7	9	0.034	13	0.011641026	2014			
187	7	2	0.062	18	0.023638889	2014			
187	7	1	0.037	27	0.009472222	2014			
187	7	8	0.037	25	0.010466667	2015			
187	7	4	0.049	13	0.010387179	2015			
187	7	12	0.046	15	0.014263889	2015			
187	7	7	0.022	31	0.010807692	2015			
187	7	6	0.028	24	0.009420513	2015			
187	7	5	0.034	16	0.013449275	2015			
187	7	3	0.046	25	0.014090909	2015			
187	7	11	0.041	10	0.015506667	2015			
187	7	10	0.046	31	0.014083333	2015			
187	7	9	0.038	14	0.013097222	2015			
187	7	2	0.32	19	0.020740278	2015			
187	7	1	0.062	8	0.015111111	2015			
187	7	8	0.064	26	0.009910256	2016			
187	7	4	0.033	6	0.011064103	2016			
187	7	12	0.04	6	0.014208333	2016			
187	7	7	0.052	8	0.01556	2016			
187	7	6	0.045	24	0.017730769	2016			
187	7	5	0.043	4	0.014942029	2016			
187	7	3	0.055	30	0.015115942	2016			
187	7	11	0.07	29	0.016115385	2016			
187	7	10	0.069	29	0.014448718	2016			
187	7	9	0.035	8	0.010813333	2016			
187	7	2	0.046	23	0.018546667	2016			
187	7	1	0.031	27	0.015201449	2016			
187	7	8	0.021	29	0.009257692	2017			
187	7	4	0.074	27	0.012813333	2017			
187	7	7	0.037	26	0.015248	2017			
187	7	6	0.03	13	0.006807692	2017			
187	7	5	0.038	15	0.011888889	2017			
187	7	3	0.089	1	0.014797101	2017			
187	7	10	0.035	30	0.005833333	2017			
187	7	9	0.048	27	0.00916	2017			
187	7	2	0.071	2	0.019652778	2017			
187	7	1	0.052	16	0.02	2017			
188	7	12	17	13	2.942028986	2008			
188	7	11	22	25	3.130434783	2008			
188	7	10	9	13	3.342465753	2008			
188	7	9	6	30	3.76	2008			
188	7	8	11	17	2.56	2009			
188	7	4	5	25	2.454545455	2009			
188	7	12	20	24	6.106666667	2009			
188	7	7	6	11	2.85	2009			
188	7	6	5	2	2.320512821	2009			
188	7	5	6	27	2.84057971	2009			
188	7	3	5	18	2.884057971	2009			
188	7	11	7	12	2.466666667	2009			
188	7	10	6	27	2.888888889	2009			
188	7	9	4	30	1.992307692	2009			
188	7	2	7	2	2.25	2009			
188	7	1	10	30	4.149253731	2009			
188	7	8	8	28	2.386666667	2010			
188	7	4	8	2	2.551282051	2010			
188	7	12	20	10	5.56	2010			
188	7	7	11	16	2.144927536	2010			
188	7	6	3	1	1.897435897	2010			
188	7	5	5	27	1.608695652	2010			
188	7	11	17	8	5.986666667	2010			
188	7	10	14	26	4.474358974	2010			
188	7	9	7	8	2.564102564	2010			
188	7	2	9	18	2.708333333	2010			
188	7	1	17	13	3.363636364	2010			
188	7	4	6	22	2.166666667	2011			
188	7	12	5	30	2.32	2011			
188	7	7	4	23	1.813333333	2011			
188	7	6	4	10	1.987179487	2011			
188	7	5	4	6	1.916666667	2011			
188	7	3	13	5	3.724637681	2011			
188	7	11	5	11	2.051282051	2011			
188	7	10	6	22	2.128205128	2011			
188	7	9	7	14	2.538461539	2011			
188	7	2	15	17	3.5	2011			
188	7	1	18	10	6.15942029	2011			
188	7	8	2	24	1.141025641	2012			
188	7	4	3	3	1.826666667	2012			
188	7	12	17	8	4.130434783	2012			
188	7	7	4	4	1.293333333	2012			
188	7	6	3	1	1.346153846	2012			
188	7	5	3	29	1.826666667	2012			
188	7	3	4	7	1.579710145	2012			
188	7	11	10	10	2.435897436	2012			
188	7	10	8	27	2.384615385	2012			
188	7	9	5	26	1.32	2012			
188	7	2	4	1	2.44	2012			
188	7	1	5	11	2.086956522	2012			
188	7	8	9	7	1.448717949	2013			
188	7	4	4	12	1.17948718	2013			
188	7	12	21	10	2.898550725	2013			
188	7	7	3	9	1.243589744	2013			
188	7	6	10	8	1.853333333	2013			
188	7	5	5	22	1.069444444	2013			
188	7	3	6	29	1.712121212	2013			
188	7	11	13	28	4.115384615	2013			
188	7	10	12	30	2.67948718	2013			
188	7	9	3	28	1.4	2013			
188	7	2	12	20	2.541666667	2013			
188	7	1	24	10	3.986111111	2013			
188	7	8	3	11	1.026666667	2014			
188	7	4	5	10	1.205128205	2014			
188	7	12	9	24	2.736111111	2014			
188	7	7	2	1	1	2014			
188	7	6	4	12	1.48	2014			
188	7	5	4	23	0.875	2014			
188	7	3	9	6	2.106060606	2014			
188	7	11	6	20	1.64	2014			
188	7	10	7	30	1.5	2014			
188	7	9	5	25	1.346153846	2014			
188	7	2	10	28	2.2375	2014			
188	7	1	11	9	2.555555556	2014			
188	7	8	3	27	1.32	2015			
188	7	4	3	6	1.038461539	2015			
188	7	12	10	2	2.625	2015			
188	7	7	2	28	1.038461539	2015			
188	7	6	2	3	0.948717949	2015			
188	7	5	2	4	0.884057971	2015			
188	7	3	9	4	1.484848485	2015			
188	7	11	7	10	1.933333333	2015			
188	7	10	5	20	1.444444444	2015			
188	7	9	4	29	1.291666667	2015			
188	7	2	8	5	1.847222222	2015			
188	7	1	6	9	2.097222222	2015			
188	7	8	3	1	1.166666667	2016			
188	7	4	3	5	1.192307692	2016			
188	7	12	9	12	2.375	2016			
188	7	7	4	1	1.346666667	2016			
188	7	6	11	20	1.666666667	2016			
188	7	5	3	14	1.115942029	2016			
188	7	3	8	5	1.579710145	2016			
188	7	11	7	29	2.115384615	2016			
188	7	10	6	31	1.508974359	2016			
188	7	9	3	29	1.333333333	2016			
188	7	2	9	8	2.133333333	2016			
188	7	1	9	26	1.913043478	2016			
188	7	8	3	1	1.384615385	2017			
188	7	4	4	28	1.2	2017			
188	7	7	4	3	1.53784	2017			
188	7	6	4	17	1.551282051	2017			
188	7	5	4	4	1.545833333	2017			
188	7	3	6	1	1.275362319	2017			
188	7	10	8	18	1.833333333	2017			
188	7	9	6.5	16	1.410666667	2017			
188	7	2	8	8	2.291666667	2017			
188	7	1	9	27	2.275362319	2017			
276	7	12	0.01	3	0.002144928	2008			
276	7	11	0.008	27	0.002202899	2008			
276	7	10	0.006	20	0.001671233	2008			
276	7	9	0.002	29	0.001217391	2008			
276	7	8	0.007	1	0.00288	2009			
276	7	4	0.006	7	0.001909091	2009			
276	7	12	0.006	30	0.001813333	2009			
276	7	7	0.011	2	0.003025641	2009			
276	7	6	0.009	22	0.002474359	2009			
276	7	5	0.004	27	0.001463768	2009			
276	7	3	0.008	13	0.002188406	2009			
276	7	11	0.007	2	0.001933333	2009			
276	7	10	0.005	15	0.001197531	2009			
276	7	9	0.008	10	0.001487179	2009			
276	7	2	0.004	9	0.001661765	2009			
276	7	1	0.006	23	0.002208955	2009			
276	7	8	0.004	31	0.00096	2010			
276	7	4	0.003	23	0.000564103	2010			
276	7	12	0.006	10	0.001333333	2010			
276	7	7	0.008	11	0.00184058	2010			
276	7	6	0.005	12	0.000820513	2010			
276	7	5	0.003	22	0.000478261	2010			
276	7	11	0.006	6	0.0012	2010			
276	7	10	0.006	29	0.001064103	2010			
276	7	9	0.006	25	0.000948718	2010			
276	7	2	0.009	6	0.003263889	2010			
276	7	1	0.016	12	0.003348485	2010			
276	7	4	0.003	12	0.000384615	2011			
276	7	12	0.006	10	0.00136	2011			
276	7	7	0.004	1	0.000626667	2011			
276	7	6	0.004	8	0.000679487	2011			
276	7	5	0.004	28	0.00075	2011			
276	7	3	0.003	30	0.000521739	2011			
276	7	11	0.005	30	0.000858974	2011			
276	7	10	0.004	7	0.000782051	2011			
276	7	9	0.004	30	0.000717949	2011			
276	7	2	0.004	1	0.000569444	2011			
276	7	1	0.004	29	0.001246377	2011			
276	7	8	0.005	1	0.001115385	2012			
276	7	4	0.004	6	0.00028	2012			
276	7	12	0.008	8	0.00184058	2012			
276	7	7	0.006	25	0.001306667	2012			
276	7	6	0.008	18	0.001705128	2012			
276	7	5	0.005	26	0.000626667	2012			
276	7	3	0.006	7	0.000710145	2012			
276	7	11	0.006	10	0.000769231	2012			
276	7	10	0.008	8	0.001410256	2012			
276	7	9	0.006	28	0.00128	2012			
276	7	2	0.005	22	0.001706667	2012			
276	7	1	0.005	11	0.000710145	2012			
276	7	8	0.006	7	0.000820513	2013			
276	7	4	0.008	26	0.000794872	2013			
276	7	12	0.009	7	0.000928986	2013			
276	7	7	0.005	25	0.001089744	2013			
276	7	6	0.006	5	0.002106667	2013			
276	7	5	0.005	31	0.001416667	2013			
276	7	3	0.006	12	0.000924242	2013			
276	7	11	0.01	28	0.002410256	2013			
276	7	10	0.007	2	0.001628205	2013			
276	7	9	0.007	19	0.001186667	2013			
276	7	2	0.006	12	0.001486111	2013			
276	7	1	0.007	19	0.001402778	2013			
276	7	8	0.005	18	0.0008	2014			
276	7	4	0.007	15	0.000487179	2014			
276	7	12	0.009	31	0.003180556	2014			
276	7	7	0.006	17	0.000666667	2014			
276	7	6	0.005	25	0.001093333	2014			
276	7	5	0.008	3	0.001375	2014			
276	7	3	0.002	6	0.0000757576	2014			
276	7	11	0.007	1	0.001133333	2014			
276	7	10	0.009	30	0.001871795	2014			
276	7	9	0.007	25	0.001564103	2014			
276	7	2	0.004	1	0.000347222	2014			
276	7	1	0.005	4	0.000513889	2014			
276	7	8	0.009	18	0.001413333	2015			
276	7	4	0.008	25	0.001525641	2015			
276	7	12	0.008	14	0.001625	2015			
276	7	7	0.008	17	0.001012821	2015			
276	7	6	0.009	20	0.001384615	2015			
276	7	5	0.008	22	0.001884058	2015			
276	7	3	0.012	28	0.002469697	2015			
276	7	11	0.006	9	0.00156	2015			
276	7	10	0.005	31	0.001138889	2015			
276	7	9	0.005	23	0.000763889	2015			
276	7	2	0.009	5	0.003458333	2015			
276	7	1	0.009	6	0.002263889	2015			
276	7	8	0.007	6	0.000820513	2016			
276	7	4	0.007	15	0.001717949	2016			
276	7	12	0.009	19	0.002986111	2016			
276	7	7	0.004	18	0.00092	2016			
276	7	6	0.007	3	0.000679487	2016			
276	7	5	0.006	6	0.00126087	2016			
276	7	3	0.006	3	0.001347826	2016			
276	7	11	0.006	29	0.001551282	2016			
276	7	10	0.006	10	0.001166667	2016			
276	7	9	0.006	17	0.0018	2016			
276	7	2	0.006	29	0.001653333	2016			
276	7	1	0.009	11	0.002275362	2016			
276	7	8	0.006	2	0.001371795	2017			
276	7	4	0.006	14	0.00132	2017			
276	7	7	0.006	5	0.0014	2017			
276	7	6	0.01	1	0.001948718	2017			
276	7	5	0.012	5	0.002666667	2017			
276	7	3	0.01	1	0.001231884	2017			
276	7	10	0.008	12	0.001064103	2017			
276	7	9	0.009	23	0.001546667	2017			
276	7	2	0.006	4	0.001541667	2017			
276	7	1	0.009	4	0.002275362	2017			
230	7	12	0.023	12	0.008710145	2008			
230	7	11	0.047	21	0.01073913	2008			
230	7	10	0.043	3	0.013945205	2008			
230	7	9	0.041	29	0.02073913	2008			
230	7	8	0.023	3	0.00996	2009			
230	7	4	0.05	29	0.016181818	2009			
230	7	12	0.033	7	0.00968	2009			
230	7	7	0.044	13	0.018038462	2009			
230	7	6	0.05	22	0.019679487	2009			
230	7	5	0.041	8	0.018	2009			
230	7	3	0.022	12	0.008652174	2009			
230	7	11	0.035	4	0.0123	2009			
230	7	10	0.026	27	0.009360494	2009			
230	7	9	0.021	14	0.009358974	2009			
230	7	2	0.022	21	0.007455882	2009			
230	7	1	0.03	23	0.01219403	2009			
230	7	8	0.03	2	0.010906667	2010			
230	7	4	0.025	13	0.01175641	2010			
230	7	12	0.02	8	0.008466667	2010			
230	7	7	0.021	5	0.008536232	2010			
230	7	6	0.04	29	0.013602564	2010			
230	7	5	0.024	29	0.010333333	2010			
230	7	11	0.04	6	0.0078	2010			
230	7	10	0.033	5	0.009282051	2010			
230	7	9	0.025	29	0.011410256	2010			
230	7	2	0.019	26	0.007375	2010			
230	7	1	0.018	22	0.006212121	2010			
230	7	4	0.017	12	0.006474359	2011			
230	7	12	0.022	29	0.00468	2011			
230	7	7	0.021	9	0.00656	2011			
230	7	6	0.017	20	0.004820513	2011			
230	7	5	0.016	4	0.006138889	2011			
230	7	3	0.021	25	0.007652174	2011			
230	7	11	0.015	10	0.004230769	2011			
230	7	10	0.015	21	0.002794872	2011			
230	7	9	0.023	14	0.008282051	2011			
230	7	2	0.021	7	0.006277778	2011			
230	7	1	0.021	10	0.007463768	2011			
230	7	8	0.019	25	0.006923077	2012			
230	7	4	0.019	4	0.008133333	2012			
230	7	12	0.017	7	0.005936232	2012			
230	7	7	0.037	9	0.010013333	2012			
230	7	6	0.034	30	0.011935897	2012			
230	7	5	0.033	8	0.012013333	2012			
230	7	3	0.022	29	0.00573913	2012			
230	7	11	0.018	3	0.006397436	2012			
230	7	10	0.019	24	0.007666667	2012			
230	7	9	0.016	26	0.006666667	2012			
230	7	2	0.019	18	0.005053333	2012			
230	7	1	0.01	28	0.00457971	2012			
230	7	8	0.03	27	0.013166667	2013			
230	7	4	0.026	12	0.010115385	2013			
230	7	12	0.027	4	0.010652174	2013			
230	7	7	0.026	2	0.010423077	2013			
230	7	6	0.034	10	0.01528	2013			
230	7	5	0.028	20	0.014722222	2013			
230	7	3	0.02	25	0.00969697	2013			
230	7	11	0.026	23	0.010307692	2013			
230	7	10	0.029	4	0.009883333	2013			
230	7	9	0.024	9	0.009	2013			
230	7	2	0.023	20	0.008013889	2013			
230	7	1	0.024	25	0.009361111	2013			
230	7	8	0.03	12	0.012746667	2014			
230	7	4	0.023	26	0.009012821	2014			
230	7	12	0.033	20	0.016138889	2014			
230	7	7	0.037	14	0.0195	2014			
230	7	6	0.03	28	0.0138	2014			
230	7	5	0.029	26	0.013472222	2014			
230	7	3	0.02	6	0.008621212	2014			
230	7	11	0.031	4	0.013266667	2014			
230	7	10	0.035	27	0.021858974	2014			
230	7	9	0.032	29	0.018179487	2014			
230	7	2	0.038	15	0.010916667	2014			
230	7	1	0.032	28	0.010416667	2014			
230	7	8	0.038	6	0.0138	2015			
230	7	4	0.034	13	0.016333333	2015			
230	7	12	0.033	3	0.015708333	2015			
230	7	7	0.039	17	0.019038462	2015			
230	7	6	0.029	30	0.015051282	2015			
230	7	5	0.034	12	0.012362319	2015			
230	7	11	0.034	28	0.01636	2015			
230	7	10	0.035	31	0.014430556	2015			
230	7	9	0.038	14	0.014666667	2015			
230	7	2	0.031	19	0.014944444	2015			
230	7	1	0.034	3	0.016152778	2015			
230	7	8	0.032	4	0.013846154	2016			
230	7	4	0.027	2	0.013012821	2016			
230	7	12	0.029	3	0.013111111	2016			
230	7	7	0.029	7	0.015066667	2016			
230	7	6	0.04	3	0.018012821	2016			
230	7	5	0.03	3	0.017275362	2016			
230	7	3	0.028	26	0.014666667	2016			
230	7	11	0.026	2	0.009974359	2016			
230	7	10	0.024	5	0.012076923	2016			
230	7	9	0.035	20	0.013333333	2016			
230	7	2	0.031	8	0.015213333	2016			
230	7	1	0.031	9	0.016434783	2016			
230	7	8	0.029	2	0.013282051	2017			
230	7	4	0.029	11	0.013773333	2017			
230	7	7	0.031	3	0.018133333	2017			
230	7	6	0.031	23	0.011179487	2017			
230	7	5	0.029	2	0.013013889	2017			
230	7	3	0.024	27	0.01312029	2017			
230	7	10	0.02	2	0.008371795	2017			
230	7	9	0.028	4	0.015026667	2017			
230	7	2	0.029	14	0.013541667	2017			
230	7	1	0.029	19	0.012521739	2017			
382	8	8	0.2255	21	0.011609223	2016			
382	8	4	0.2989	10	0.157808738	2016			
382	8	12	0.1475	23	0.012064471	2016			
382	8	5	0.2033	21	0.183962133	2016			
382	8	3	0.5135	12	0.294592308	2016			
382	8	11	0.3021	5	0.014414722	2016			
382	8	10	0.0926	25	0.010562321	2016			
382	8	9	0.0813	7	0.010030556	2016			
382	8	2	0.63327	21	0.163758621	2016			
382	8	1	0.45852	27	0.102458065	2016			
382	8	8	0.1793		0.008556192	2017			
382	8	4	0.0974		0.009787407	2017			
382	8	7	0.2985		0.01752052	2017			
382	8	6	0.0262		0.005762639	2017			
382	8	5	0.2597		0.009838217	2017			
382	8	10	0.0635		0.002146505	2017			
382	8	1	0.2746		0.016198656	2017			
181	8	8	0.1532	10	0.014135714	2014			
181	8	12	0.6143	29	0.023788711	2014			
181	8	7	0.2268	27	0.009793765	2014			
181	8	6	0.2658	29	0.009436	2014			
181	8	5	0.3752	7	0.014101667	2014			
181	8	11	0.3904	30	0.0304754	2014			
181	8	10	0.3904	30	0.0304754	2014			
181	8	9	0.3108	11	0.018590476	2014			
181	8	8	0.2707	17	0.08683267	2015			
181	8	12	0.5066	25	0.09404	2015			
181	8	7	0.4946	18	0.086480645	2015			
181	8	6	0.2085	14	0.078691955	2015			
181	8	5	0.1533	24	0.0746	2015			
181	8	3	0.4427	19	0.054	2015			
181	8	11	0.9948	19	0.157793333	2015			
181	8	10	0.3667	28	0.10045	2015			
181	8	9	0.2437	13	0.08886875	2015			
181	8	2	0.5515	3	0.063942857	2015			
181	8	1	0.6241	20	0.034209677	2015			
181	8	8	0.1815	4	0.010556477	2016			
181	8	12	0.0964	23	0.00966138	2016			
181	8	11	0.1149	22	0.011728056	2016			
181	8	10	0.0552	11	0.008617204	2016			
181	8	9	0.0377	7	0.008448519	2016			
181	8	8	0.0987		0.00776498	2017			
181	8	4	0.1178		0.00944088	2017			
181	8	7	0.1544		0.015701478	2017			
181	8	6	0.0281		0.004883796	2017			
181	8	5	0.1292		0.007192652	2017			
181	8	10	0.0614		0.002081228	2017			
181	8	1	0.1598		0.014461783	2017			
184	8	8	0.0317	10	0.0145125	2014			
184	8	4	1.8011	3	0.047471429	2014			
184	8	12	0.6995	14	0.159437111	2014			
184	8	7	0.387	22	0.103410375	2014			
184	8	6	0.8952	19	0.025874386	2014			
184	8	5	0.2218	26	0.018153209	2014			
184	8	3	0.1121	19	0.019813333	2014			
184	8	11	0.3015	29	0.025222254	2014			
184	8	10	0.3015	29	0.022815425	2014			
184	8	9	0.0179	10	0.003485	2014			
184	8	2	0.5681	24	0.0591	2014			
184	8	1	0.3069	18	0.02452827	2014			
184	8	8	0.5097	20	0.121125047	2015			
184	8	4	1.2385	16	0.238653333	2015			
184	8	12	0.5911	12	0.060035714	2015			
184	8	7	0.4533	4	0.044325806	2015			
184	8	6	0.3143	30	0.050677643	2015			
184	8	5	0.2826	13	0.062062963	2015			
184	8	3	1.1587	1	0.066958065	2015			
184	8	11	1.3685	6	0.165957143	2015			
184	8	10	1.2654	25	0.199977778	2015			
184	8	9	0.534	11	0.161779167	2015			
184	8	2	1.4568	27	0.053967857	2015			
184	8	1	0.2559	5	0.017258065	2015			
184	8	8	0.1041	1	0.007172222	2016			
184	8	12	0.1354	16	0.017307796	2016			
184	8	7	0.0668	25	0.002649444	2016			
184	8	6	0.0429	15	0.002629583	2016			
184	8	5	0.0725	23	0.002271868	2016			
184	8	11	0.1321	22	0.01407162	2016			
184	8	10	0.1161	11	0.012578181	2016			
184	8	9	0.1202	15	0.01475726	2016			
184	8	8	0.0161		0.0018	2017			
184	8	4	0.0172		0.002677431	2017			
184	8	7	0.029		0.002422624	2017			
184	8	6	0.0086		0.002667759	2017			
184	8	5	0.0115		0.002616427	2017			
184	8	3	0.0266		0.002906352	2017			
184	8	9	0.0144		0.002060438	2017			
184	8	2	0.038		0.005086848	2017			
184	8	1	0.12		0.005320341	2017			
187	8	8	0.0412	1	0.001557143	2014			
187	8	4	0.0878	6	0.002943333	2014			
187	8	12	0.1638	21	0.006030455	2014			
187	8	7	0.0634	31	0.001342572	2014			
187	8	6	0.0387	21	0.001586533	2014			
187	8	5	0.0257	2	0.001858876	2014			
187	8	3	0.073	1	0.005619355	2014			
187	8	11	0.1928	20	0.005728487	2014			
187	8	10	0.1928	20	0.005728487	2014			
187	8	9	0.0246	10	0.002966667	2014			
187	8	2	0.0929	25	0.002539286	2014			
187	8	1	0.061		0.001189892	2014			
187	8	1	0.4047	17	0.016793333	2015			
187	8	8	0.3522	7	0.06172274	2016			
187	8	4	0.2604	29	0.068389023	2016			
187	8	12	0.3802	27	0.084207343	2016			
187	8	7	0.2452	18	0.033838239	2016			
187	8	6	0.4324	7	0.05459728	2016			
187	8	5	0.5154	12	0.126500308	2016			
187	8	3	1.1356	21	0.138041935	2016			
187	8	11	0.297	27	0.061738982	2016			
187	8	10	0.1132	27	0.030091622	2016			
187	8	9	0.2058	15	0.056061438	2016			
187	8	2	0.6778	22	0.142662069	2016			
187	8	1	0.63315	22	0.086348387	2016			
187	8	8	1.9054		0.2234	2017			
187	8	4	1.1509		0.282238762	2017			
187	8	7	0.7143		0.21658466	2017			
187	8	6	1.2657		0.205667852	2017			
187	8	5	1.0883		0.21785441	2017			
187	8	3	1.3598		0.384018058	2017			
187	8	10	2.3867		0.302122581	2017			
187	8	9	1.262		0.258950584	2017			
187	8	2	2.7		0.457450661	2017			
187	8	1	1.926		0.251189113	2017			
185	8	8	5.7496	10	0.285457143	2014			
185	8	4	3.2979	6	0.3445	2014			
185	8	7	10.1758	15	0.25126868	2014			
185	8	6	0.8075	2	0.2239995	2014			
185	8	5	1.4045	5	0.273306242	2014			
185	8	3	2.7431	4	0.482916129	2014			
185	8	2	7.5925	26	0.521675	2014			
185	8	1	2.7687	12	0.352693908	2014			
185	8	8	1.3713	17	0.255039426	2015			
185	8	12	2.5966	12	0.356916129	2015			
185	8	11	2.6891	21	0.337976667	2015			
185	8	10	2.3867	29	0.296987097	2015			
185	8	9	1.2065	10	0.261931034	2015			
185	8	8	0.0569	9	0.003717259	2016			
185	8	12	0.1354	15	0.017307796	2016			
185	8	7	0.037	17	0.003330489	2016			
185	8	6	0.0176	24	0.002933287	2016			
185	8	5	0.0297	2	0.003081057	2016			
185	8	11	0.1307	18	0.007142546	2016			
185	8	10	0.0767	28	0.004771774	2016			
185	8	9	0.0384	25	0.002865511	2016			
185	8	8	0.0976		0.009196774	2017			
185	8	4	0.0949		0.009681387	2017			
185	8	7	0.0625		0.004287844	2017			
185	8	6	0.0625		0.002801357	2017			
185	8	5	0.0928		0.003379793	2017			
185	8	3	0.1203		0.022186661	2017			
185	8	9	0.0842		0.006522938	2017			
185	8	2	0.1632		0.031508872	2017			
185	8	1	0.1454		0.018557079	2017			
188	8	8	0.1417	10	0.013464286	2014			
188	8	4	0.2263	4	0.028436667	2014			
188	8	12	0.2206	19	0.027870326	2014			
188	8	7	0.1568	31	0.009275353	2014			
188	8	6	0.0995	4	0.013359554	2014			
188	8	5	0.1623	15	0.023642984	2014			
188	8	3	0.2694	4	0.035345161	2014			
188	8	11	0.145	29	0.018250846	2014			
188	8	10	0.145	29	0.018250846	2014			
188	8	9	0.0791	11	0.0155	2014			
188	8	2	0.2398	25	0.00925	2014			
188	8	1	0.1608	12	0.002779829	2014			
188	8	1	0.9142	19	0.108173333	2015			
188	8	8	0.3483	10	0.095211242	2016			
188	8	4	1.1644	18	0.099957013	2016			
188	8	12	2.6668	15	0.368191935	2016			
188	8	7	0.3919	25	0.097922716	2016			
188	8	6	1.0665	24	0.126368704	2016			
188	8	5	0.691	25	0.099262414	2016			
188	8	3	1.815	4	0.351035484	2016			
188	8	11	2.8036	22	0.338954306	2016			
188	8	10	2.5404	14	0.276151703	2016			
188	8	9	1.6019	18	0.226471074	2016			
188	8	2	2.2945	4	0.444637931	2016			
188	8	1	2.106	4	0.390958065	2016			
188	8	8	0.0854		0.001541935	2017			
188	8	4	0.4007		0.08903853	2017			
188	8	7	0.0788		0.002369561	2017			
188	8	6	0.3241		0.034532522	2017			
188	8	5	0.229		0.060483228	2017			
188	8	3	0.3785		0.050688294	2017			
188	8	10	1.2654		0.193867857	2017			
188	8	9	0.0968		0.000832535	2017			
188	8	2	0.2832		0.083485447	2017			
188	8	1	0.4342		0.074553134	2017			
382	9	8	0.05213	7	0.001967992	2016			
382	9	12	0.098502	21	0.005435166	2016			
382	9	11	0.16462	28	0.005974862	2016			
382	9	10	0.099615	27	0.004300768	2016			
382	9	9	0.0451695	24	0.002198994	2016			
382	9	8	0.0302512		0.001744391	2017			
382	9	4	0.283774		0.003303246	2017			
382	9	7	0.0233015		0.001834177	2017			
382	9	6	0.0273864		0.001795052	2017			
382	9	5	0.073361		0.002086828	2017			
382	9	3	0.123016		0.004086611	2017			
382	9	10	0.0462723		0.00132551	2017			
382	9	2	0.17112		0.006213982	2017			
382	9	1	0.237286		0.005752122	2017			
181	9	8	0.0496684	7	0.001883508	2016			
181	9	12	0.100202	21	0.004973012	2016			
181	9	11	0.16704	28	0.005532027	2016			
181	9	10	0.098778	27	0.00387796	2016			
181	9	9	0.0448914	24	0.002066469	2016			
181	9	8	0.0266664		0.001669477	2017			
181	9	4	0.252557		0.002954384	2017			
181	9	7	0.0232647		0.001743306	2017			
181	9	6	0.027665		0.001720801	2017			
181	9	5	0.073076		0.001939581	2017			
181	9	3	0.122354		0.003584669	2017			
181	9	10	0.045865		0.001089397	2017			
181	9	2	0.16848		0.005548713	2017			
181	9	1	0.239288		0.005320516	2017			
184	9	4	0.1845	4	0.027543516	2014			
184	9	12	0.1014	15	0.014203358	2014			
184	9	7	0.3726	26	0.09743201	2014			
184	9	6	0.1373	23	0.005856516	2014			
184	9	5	0.0025	28	0.00222276	2014			
184	9	3	0.249	30	0.020274759	2014			
184	9	11	0.2488	1	0.012746577	2014			
184	9	9	0.2488	29	0.012458687	2014			
184	9	2	0.4511	18	0.039877019	2014			
184	9	1	0.4139	18	0.024395146	2014			
184	9	8	0.5688	31	0.111568972	2015			
184	9	4	0.1911	29	0.035456304	2015			
184	9	12	1.2847	16	0.096807013	2015			
184	9	7	0.207	20	0.043923644	2015			
184	9	6	0.2894	30	0.080248016	2015			
184	9	5	0.0865	1	0.007412538	2015			
184	9	3	0.1577	21	0.03207366	2015			
184	9	11	0.4378	28	0.054109015	2015			
184	9	10	0.0029	4	0.002521598	2015			
184	9	9	1.4741	18	0.30539353	2015			
184	9	2	0.0747	21	0.006401826	2015			
184	9	1	0.2128	4	0.011686217	2015			
184	9	8	0.139892	23	0.046943137	2016			
184	9	4	0.301	29	0.037122525	2016			
184	9	12	0.270311	1	0.058735119	2016			
184	9	7	0.2364	18	0.015011888	2016			
